;iso2;year;new_sp;m_cases;f_cases
2121;HK;1992;0.0;0.0;0.0
2122;HK;1993;2429.0;0.0;0.0
2123;HK;1994;;0.0;0.0
2124;HK;1995;0.0;0.0;0.0
2125;HK;1996;1774.0;0.0;0.0
2126;HK;1997;1943.0;1453.0;583.0
2127;HK;1998;2091.0;0.0;0.0
2128;HK;1999;1536.0;1212.0;555.0
2129;HK;2000;1940.0;1369.0;571.0
2130;HK;2001;1857.0;1262.0;595.0
2131;HK;2002;1892.0;1337.0;555.0
2132;HK;2003;1794.0;1190.0;604.0
2133;HK;2004;1693.0;1162.0;532.0
2134;HK;2005;1561.0;1092.0;469.0
2135;HK;2006;1537.0;1071.0;466.0
2136;HK;2007;1501.0;1035.0;466.0
2137;HK;2008;1459.0;1021.0;438.0
2138;HN;1980;;0.0;0.0
2139;HN;1981;;0.0;0.0
2140;HN;1982;;0.0;0.0
2141;HN;1983;;0.0;0.0
2142;HN;1984;;0.0;0.0
2143;HN;1985;;0.0;0.0
2144;HN;1986;;0.0;0.0
2145;HN;1987;;0.0;0.0
2146;HN;1988;;0.0;0.0
2147;HN;1989;;0.0;0.0
2148;HN;1990;;0.0;0.0
2149;HN;1991;;0.0;0.0
2150;HN;1992;;0.0;0.0
2151;HN;1993;2016.0;0.0;0.0
2152;HN;1994;2385.0;0.0;0.0
2153;HN;1995;2306.0;1490.0;948.0
2154;HN;1996;1808.0;1148.0;796.0
2155;HN;1997;1928.0;918.0;661.0
2156;HN;1998;2311.0;1327.0;984.0
2157;HN;1999;2415.0;1387.0;1019.0
2158;HN;2000;3404.0;1304.0;1041.0
2159;HN;2001;3141.0;1533.0;1306.0
2160;HN;2002;3080.0;1596.0;1360.0
2161;HN;2003;2139.0;1056.0;900.0
2162;HN;2004;2011.0;1166.0;846.0
2163;HN;2005;2069.0;1184.0;885.0
2164;HN;2006;2018.0;1126.0;892.0
2165;HN;2007;1974.0;1173.0;801.0
2166;HN;2008;1897.0;1147.0;750.0
2167;HR;1980;;0.0;0.0
2168;HR;1981;;0.0;0.0
2169;HR;1982;;0.0;0.0
2170;HR;1983;;0.0;0.0
2171;HR;1984;;0.0;0.0
2172;HR;1985;;0.0;0.0
2173;HR;1986;;0.0;0.0
2174;HR;1987;;0.0;0.0
2175;HR;1988;;0.0;0.0
2176;HR;1989;;0.0;0.0
2177;HR;1990;;0.0;0.0
2178;HR;1991;;0.0;0.0
2179;HR;1992;;0.0;0.0
2180;HR;1993;;0.0;0.0
2181;HR;1994;;0.0;0.0
2182;HR;1995;1204.0;802.0;402.0
2183;HR;1996;1228.0;0.0;0.0
2184;HR;1997;1073.0;704.0;369.0
2185;HR;1998;1129.0;731.0;398.0
2186;HR;1999;748.0;342.0;133.0
2187;HR;2000;0.0;0.0;0.0
2188;HR;2001;421.0;560.0;278.0
2189;HR;2002;437.0;286.0;145.0
2190;HR;2003;438.0;292.0;146.0
2191;HR;2004;416.0;292.0;124.0
2192;HR;2005;372.0;253.0;119.0
2193;HR;2006;396.0;248.0;148.0
2194;HR;2007;382.0;0.0;0.0
2195;HR;2008;328.0;216.0;112.0
2196;HT;1980;;0.0;0.0
2197;HT;1981;;0.0;0.0
2198;HT;1982;;0.0;0.0
2199;HT;1983;;0.0;0.0
2200;HT;1984;;0.0;0.0
2201;HT;1985;;0.0;0.0
2202;HT;1986;;0.0;0.0
2203;HT;1987;;0.0;0.0
2204;HT;1988;;0.0;0.0
2205;HT;1989;;0.0;0.0
2206;HT;1991;;0.0;0.0
2207;HT;1995;;0.0;0.0
2208;HT;1996;3524.0;1577.0;1774.0
2209;HT;1997;5497.0;2681.0;2768.0
2210;HT;1998;6442.0;3269.0;3173.0
2211;HT;1999;6828.0;3508.0;3320.0
2212;HT;2000;5887.0;3029.0;2858.0
2213;HT;2001;5607.0;2796.0;2811.0
2214;HT;2002;6188.0;3167.0;3021.0
2215;HT;2003;7015.0;3458.0;3557.0
2216;HT;2004;7044.0;3341.0;3703.0
2217;HT;2005;7340.0;3679.0;3661.0
2218;HT;2006;7461.0;3837.0;3624.0
2219;HT;2007;7915.0;4111.0;3804.0
2220;HT;2008;8171.0;4168.0;4003.0
2221;HU;1980;;0.0;0.0
2222;HU;1981;;0.0;0.0
2223;HU;1982;;0.0;0.0
2224;HU;1983;;0.0;0.0
2225;HU;1984;;0.0;0.0
2226;HU;1985;;0.0;0.0
2227;HU;1986;;0.0;0.0
2228;HU;1987;;0.0;0.0
2229;HU;1988;;0.0;0.0
2230;HU;1989;;0.0;0.0
2231;HU;1990;;0.0;0.0
2232;HU;1991;;0.0;0.0
2233;HU;1992;;0.0;0.0
2234;HU;1993;1905.0;0.0;0.0
2235;HU;1994;1357.0;0.0;0.0
2236;HU;1995;796.0;0.0;0.0
2237;HU;1996;1066.0;775.0;291.0
2238;HU;1997;702.0;545.0;157.0
2239;HU;1998;667.0;511.0;156.0
2240;HU;1999;660.0;525.0;135.0
2241;HU;2000;412.0;306.0;106.0
2242;HU;2001;546.0;399.0;135.0
2243;HU;2002;556.0;399.0;151.0
2244;HU;2003;526.0;373.0;143.0
2245;HU;2004;560.0;418.0;139.0
2246;HU;2005;423.0;320.0;100.0
2247;HU;2006;422.0;299.0;123.0
2248;HU;2007;381.0;274.0;107.0
2249;HU;2008;346.0;264.0;82.0
2250;ID;1980;;0.0;0.0
2251;ID;1981;;0.0;0.0
2252;ID;1982;;0.0;0.0
2253;ID;1983;;0.0;0.0
2254;ID;1984;;0.0;0.0
2255;ID;1985;;0.0;0.0
2256;ID;1986;;0.0;0.0
2257;ID;1988;;0.0;0.0
2258;ID;1989;;0.0;0.0
2259;ID;1990;;0.0;0.0
2260;ID;1991;;0.0;0.0
2261;ID;1992;;0.0;0.0
2262;ID;1993;62966.0;0.0;0.0
2263;ID;1994;49647.0;0.0;0.0
2264;ID;1995;31768.0;1451.0;1017.0
2265;ID;1996;11790.0;6453.0;4928.0
2266;ID;1997;19492.0;10062.0;7302.0
2267;ID;1998;32280.0;18394.0;13886.0
2268;ID;1999;49172.0;23488.0;25684.0
2269;ID;2000;52338.0;0.0;0.0
2270;ID;2001;53965.0;30746.0;23219.0
2271;ID;2002;76230.0;43294.0;32936.0
2272;ID;2003;92566.0;53567.0;38999.0
2273;ID;2004;128981.0;74899.0;54082.0
2274;ID;2005;158640.0;93114.0;65526.0
2275;ID;2006;175320.0;103544.0;71776.0
2276;ID;2007;160617.0;94808.0;65809.0
2277;ID;2008;166376.0;98042.0;68334.0
2278;IE;1980;;0.0;0.0
2279;IE;1981;;0.0;0.0
2280;IE;1982;;0.0;0.0
2281;IE;1983;;0.0;0.0
2282;IE;1984;;0.0;0.0
2283;IE;1985;;0.0;0.0
2284;IE;1986;;0.0;0.0
2285;IE;1987;;0.0;0.0
2286;IE;1988;;0.0;0.0
2287;IE;1989;;0.0;0.0
2288;IE;1990;;0.0;0.0
2289;IE;1991;;0.0;0.0
2290;IE;1992;;0.0;0.0
2291;IE;1993;;0.0;0.0
2292;IE;1994;;0.0;0.0
2293;IE;1995;;0.0;0.0
2294;IE;1996;339.0;0.0;0.0
2295;IE;1997;123.0;0.0;0.0
2296;IE;1998;116.0;76.0;35.0
2297;IE;1999;117.0;70.0;45.0
2298;IE;2000;138.0;46.0;62.0
2299;IE;2001;123.0;54.0;20.0
2300;IE;2002;100.0;70.0;18.0
2301;IE;2003;141.0;66.0;32.0
2302;IE;2004;127.0;61.0;32.0
2303;IE;2005;130.0;61.0;33.0
2304;IE;2006;133.0;84.0;49.0
2305;IE;2007;135.0;187.0;84.0
2306;IE;2008;123.0;79.0;44.0
2307;IL;1980;;0.0;0.0
2308;IL;1981;;0.0;0.0
2309;IL;1982;;0.0;0.0
2310;IL;1983;;0.0;0.0
2311;IL;1984;;0.0;0.0
2312;IL;1985;;0.0;0.0
2313;IL;1986;;0.0;0.0
2314;IL;1987;;0.0;0.0
2315;IL;1988;;0.0;0.0
2316;IL;1989;;0.0;0.0
2317;IL;1990;;0.0;0.0
2318;IL;1991;;0.0;0.0
2319;IL;1992;;0.0;0.0
2320;IL;1993;150.0;0.0;0.0
2321;IL;1994;129.0;0.0;0.0
2322;IL;1995;;0.0;0.0
2323;IL;1996;147.0;104.0;43.0
2324;IL;1997;207.0;140.0;83.0
2325;IL;1998;221.0;150.0;71.0
2326;IL;1999;170.0;112.0;58.0
2327;IL;2000;17.0;126.0;70.0
2328;IL;2001;172.0;120.0;52.0
2329;IL;2002;164.0;84.0;80.0
2330;IL;2003;150.0;86.0;64.0
2331;IL;2004;91.0;53.0;38.0
2332;IL;2005;98.0;58.0;37.0
2333;IL;2006;72.0;49.0;23.0
2334;IL;2007;143.0;93.0;50.0
2335;IL;2008;173.0;111.0;62.0
2336;IN;1980;;0.0;0.0
2337;IN;1981;;0.0;0.0
2338;IN;1982;;0.0;0.0
2339;IN;1983;;0.0;0.0
2340;IN;1984;;0.0;0.0
2341;IN;1985;;0.0;0.0
2342;IN;1986;;0.0;0.0
2343;IN;1987;;0.0;0.0
2344;IN;1988;;0.0;0.0
2345;IN;1989;;0.0;0.0
2346;IN;1990;;0.0;0.0
2347;IN;1991;;0.0;0.0
2348;IN;1992;;0.0;0.0
2349;IN;1993;225256.0;0.0;0.0
2350;IN;1994;226543.0;0.0;0.0
2351;IN;1995;264515.0;1435.0;550.0
2352;IN;1996;290953.0;4393.0;1861.0
2353;IN;1997;274877.0;5211.0;2497.0
2354;IN;1998;278275.0;8414.0;4007.0
2355;IN;1999;345150.0;36159.0;16741.0
2356;IN;2000;349374.0;132542.0;60607.0
2357;IN;2001;384827.0;129821.0;55456.0
2358;IN;2002;395833.0;240713.0;110780.0
2359;IN;2003;433564.0;279629.0;125255.0
2360;IN;2004;489195.0;332138.0;147527.0
2361;IN;2005;508890.0;349960.0;158597.0
2362;IN;2006;553851.0;383545.0;170252.0
2363;IN;2007;592587.0;411891.0;180696.0
2364;IN;2008;615977.0;427887.0;187605.0
2365;IQ;1980;;0.0;0.0
2366;IQ;1981;;0.0;0.0
2367;IQ;1982;;0.0;0.0
2368;IQ;1983;;0.0;0.0
2369;IQ;1984;;0.0;0.0
2370;IQ;1985;;0.0;0.0
2371;IQ;1986;;0.0;0.0
2372;IQ;1987;;0.0;0.0
2373;IQ;1988;1550.0;0.0;0.0
2374;IQ;1989;1231.0;0.0;0.0
2375;IQ;1990;1587.0;0.0;0.0
2376;IQ;1991;1512.0;0.0;0.0
2377;IQ;1992;2304.0;0.0;0.0
2378;IQ;1993;5240.0;0.0;0.0
2379;IQ;1994;5781.0;0.0;0.0
2380;IQ;1995;3194.0;6515.0;5038.0
2381;IQ;1996;10320.0;0.0;0.0
2382;IQ;1997;8164.0;4160.0;3841.0
2383;IQ;1998;8933.0;4586.0;4264.0
2384;IQ;1999;9908.0;5992.0;4819.0
2385;IQ;2000;3194.0;1703.0;1076.0
2386;IQ;2001;3559.0;2346.0;1213.0
2387;IQ;2002;3895.0;2631.0;1264.0
2388;IQ;2003;3577.0;2524.0;1033.0
2389;IQ;2004;3381.0;2253.0;1128.0
2390;IQ;2005;3096.0;1924.0;1172.0
2391;IQ;2006;2886.0;1778.0;1108.0
2392;IQ;2007;2726.0;1683.0;1043.0
2393;IQ;2008;3150.0;1852.0;1298.0
2394;IR;1980;;0.0;0.0
2395;IR;1981;;0.0;0.0
2396;IR;1982;;0.0;0.0
2397;IR;1983;;0.0;0.0
2398;IR;1984;;0.0;0.0
2399;IR;1985;;0.0;0.0
2400;IR;1986;;0.0;0.0
2401;IR;1987;;0.0;0.0
2402;IR;1988;;0.0;0.0
2403;IR;1989;;0.0;0.0
2404;IR;1990;;0.0;0.0
2405;IR;1991;;0.0;0.0
2406;IR;1992;;0.0;0.0
2407;IR;1993;;0.0;0.0
2408;IR;1994;4615.0;0.0;0.0
2409;IR;1995;5347.0;4411.0;4913.0
2410;IR;1996;5373.0;2634.0;2780.0
2411;IR;1997;5253.0;2642.0;2629.0
2412;IR;1998;5105.0;2540.0;2601.0
2413;IR;1999;5426.0;2426.0;2551.0
2414;IR;2000;5361.0;2602.0;2776.0
2415;IR;2001;5529.0;2663.0;2866.0
2416;IR;2002;5366.0;2655.0;2711.0
2417;IR;2003;5188.0;2618.0;2570.0
2418;IR;2004;4900.0;2518.0;2379.0
2419;IR;2005;4581.0;2408.0;2173.0
2420;IR;2006;4802.0;2482.0;2320.0
2421;IR;2007;4701.0;2388.0;2313.0
2422;IR;2008;4722.0;2394.0;2328.0
2423;IS;1980;;0.0;0.0
2424;IS;1981;;0.0;0.0
2425;IS;1982;;0.0;0.0
2426;IS;1983;;0.0;0.0
2427;IS;1984;;0.0;0.0
2428;IS;1985;;0.0;0.0
2429;IS;1986;;0.0;0.0
2430;IS;1987;;0.0;0.0
2431;IS;1988;;0.0;0.0
2432;IS;1989;;0.0;0.0
2433;IS;1990;;0.0;0.0
2434;IS;1991;;0.0;0.0
2435;IS;1992;;0.0;0.0
2436;IS;1993;;0.0;0.0
2437;IS;1994;6.0;0.0;0.0
2438;IS;1995;2.0;1.0;1.0
2439;IS;1996;1.0;0.0;1.0
2440;IS;1997;4.0;1.0;4.0
2441;IS;1998;2.0;1.0;1.0
2442;IS;1999;2.0;1.0;1.0
2443;IS;2000;1.0;0.0;1.0
2444;IS;2001;3.0;2.0;1.0
2445;IS;2002;2.0;1.0;1.0
2446;IS;2003;1.0;1.0;0.0
2447;IS;2004;2.0;2.0;0.0
2448;IS;2005;2.0;2.0;0.0
2449;IS;2006;4.0;1.0;3.0
2450;IS;2007;2.0;0.0;4.0
2451;IS;2008;2.0;2.0;0.0
2452;IT;1980;;0.0;0.0
2453;IT;1981;;0.0;0.0
2454;IT;1982;;0.0;0.0
2455;IT;1983;;0.0;0.0
2456;IT;1984;;0.0;0.0
2457;IT;1985;;0.0;0.0
2458;IT;1986;;0.0;0.0
2459;IT;1987;;0.0;0.0
2460;IT;1988;;0.0;0.0
2461;IT;1989;;0.0;0.0
2462;IT;1990;;0.0;0.0
2463;IT;1991;;0.0;0.0
2464;IT;1992;;0.0;0.0
2465;IT;1993;;0.0;0.0
2466;IT;1994;1441.0;0.0;0.0
2467;IT;1995;1413.0;934.0;468.0
2468;IT;1996;1738.0;1047.0;492.0
2469;IT;1997;1903.0;1315.0;615.0
2470;IT;1998;2361.0;1562.0;791.0
2471;IT;1999;1277.0;842.0;391.0
2472;IT;2000;687.0;470.0;206.0
2473;IT;2001;1361.0;487.0;256.0
2474;IT;2002;1275.0;599.0;337.0
2475;IT;2003;1481.0;772.0;395.0
2476;IT;2004;1058.0;561.0;272.0
2477;IT;2005;1275.0;730.0;407.0
2478;IT;2006;1377.0;869.0;506.0
2479;IT;2007;979.0;613.0;365.0
2480;IT;2008;938.0;599.0;339.0
2481;JM;1980;;0.0;0.0
2482;JM;1981;;0.0;0.0
2483;JM;1982;;0.0;0.0
2484;JM;1983;;0.0;0.0
2485;JM;1984;;0.0;0.0
2486;JM;1985;;0.0;0.0
2487;JM;1986;;0.0;0.0
2488;JM;1987;;0.0;0.0
2489;JM;1988;;0.0;0.0
2490;JM;1989;;0.0;0.0
2491;JM;1990;;0.0;0.0
2492;JM;1991;;0.0;0.0
2493;JM;1992;;0.0;0.0
2494;JM;1993;83.0;0.0;0.0
2495;JM;1994;61.0;0.0;0.0
2496;JM;1995;93.0;62.0;29.0
2497;JM;1996;81.0;55.0;20.0
2498;JM;1997;84.0;49.0;22.0
2499;JM;1998;90.0;55.0;27.0
2500;JM;1999;90.0;61.0;31.0
2501;JM;2000;90.0;58.0;32.0
2502;JM;2001;75.0;50.0;25.0
2503;JM;2002;60.0;46.0;14.0
2504;JM;2003;81.0;57.0;24.0
2505;JM;2004;69.0;51.0;18.0
2506;JM;2005;53.0;39.0;14.0
2507;JM;2006;61.0;49.0;12.0
2508;JM;2007;78.0;56.0;22.0
2509;JM;2008;78.0;54.0;24.0
2510;JO;1980;;0.0;0.0
2511;JO;1981;;0.0;0.0
2512;JO;1982;;0.0;0.0
2513;JO;1983;;0.0;0.0
2514;JO;1984;;0.0;0.0
2515;JO;1985;;0.0;0.0
2516;JO;1986;;0.0;0.0
2517;JO;1987;;0.0;0.0
2518;JO;1988;;0.0;0.0
2519;JO;1989;;0.0;0.0
2520;JO;1990;;0.0;0.0
2521;JO;1991;;0.0;0.0
2522;JO;1992;;0.0;0.0
2523;JO;1993;173.0;0.0;0.0
2524;JO;1994;161.0;0.0;0.0
2525;JO;1995;187.0;130.0;63.0
2526;JO;1996;170.0;114.0;56.0
2527;JO;1997;136.0;99.0;37.0
2528;JO;1998;110.0;83.0;27.0
2529;JO;1999;102.0;71.0;31.0
2530;JO;2000;89.0;62.0;27.0
2531;JO;2001;94.0;66.0;28.0
2532;JO;2002;91.0;56.0;35.0
2533;JO;2003;108.0;77.0;31.0
2534;JO;2004;91.0;57.0;34.0
2535;JO;2005;86.0;49.0;37.0
2536;JO;2006;104.0;69.0;35.0
2537;JO;2007;109.0;62.0;47.0
2538;JO;2008;104.0;49.0;55.0
2539;JP;1980;;0.0;0.0
2540;JP;1981;;0.0;0.0
2541;JP;1982;;0.0;0.0
2542;JP;1983;;0.0;0.0
2543;JP;1984;;0.0;0.0
2544;JP;1985;;0.0;0.0
2545;JP;1986;;0.0;0.0
2546;JP;1987;;0.0;0.0
2547;JP;1988;;0.0;0.0
2548;JP;1989;;0.0;0.0
2549;JP;1990;;0.0;0.0
2550;JP;1991;;0.0;0.0
2551;JP;1992;;0.0;0.0
2552;JP;1993;17890.0;0.0;0.0
2553;JP;1994;16770.0;0.0;0.0
2554;JP;1995;14367.0;9974.0;4393.0
2555;JP;1996;12867.0;9062.0;3805.0
2556;JP;1997;13571.0;9491.0;4080.0
2557;JP;1998;11935.0;8405.0;3530.0
2558;JP;1999;12909.0;9115.0;3794.0
2559;JP;2000;11853.0;8315.0;3538.0
2560;JP;2001;11408.0;8103.0;3305.0
2561;JP;2002;10807.0;7594.0;3213.0
2562;JP;2003;10843.0;7464.0;3379.0
2563;JP;2004;10471.0;7312.0;3159.0
2564;JP;2005;10931.0;7452.0;3479.0
2565;JP;2006;10159.0;7002.0;3157.0
2566;JP;2007;9433.0;6547.0;2886.0
2567;JP;2008;8995.0;6058.0;2937.0
2568;KE;1980;;0.0;0.0
2569;KE;1981;;0.0;0.0
2570;KE;1983;;0.0;0.0
2571;KE;1985;;0.0;0.0
2572;KE;1986;;0.0;0.0
2573;KE;1987;5900.0;0.0;0.0
2574;KE;1988;6400.0;0.0;0.0
2575;KE;1989;6600.0;0.0;0.0
2576;KE;1990;6800.0;0.0;0.0
2577;KE;1991;7000.0;0.0;0.0
2578;KE;1992;7700.0;0.0;0.0
2579;KE;1993;10149.0;0.0;0.0
2580;KE;1994;11324.0;0.0;0.0
2581;KE;1995;13934.0;8675.0;5259.0
2582;KE;1996;16978.0;10362.0;6616.0
2583;KE;1997;19040.0;11507.0;7349.0
2584;KE;1998;24029.0;14428.0;9601.0
2585;KE;1999;27197.0;16094.0;11103.0
2586;KE;2000;28773.0;16878.0;11895.0
2587;KE;2001;31307.0;18292.0;13015.0
2588;KE;2002;34337.0;20021.0;14297.0
2589;KE;2003;38158.0;21996.0;16162.0
2590;KE;2004;41167.0;23890.0;17259.0
2591;KE;2005;40389.0;23192.0;17197.0
2592;KE;2006;39154.0;22448.0;16706.0
2593;KE;2007;38360.0;22363.0;15997.0
2594;KE;2008;36811.0;22122.0;14689.0
2595;KG;1980;;0.0;0.0
2596;KG;1981;;0.0;0.0
2597;KG;1982;;0.0;0.0
2598;KG;1983;;0.0;0.0
2599;KG;1984;;0.0;0.0
2600;KG;1985;;0.0;0.0
2601;KG;1986;;0.0;0.0
2602;KG;1987;;0.0;0.0
2603;KG;1988;;0.0;0.0
2604;KG;1989;;0.0;0.0
2605;KG;1990;;0.0;0.0
2606;KG;1991;;0.0;0.0
2607;KG;1992;;0.0;0.0
2608;KG;1993;;0.0;0.0
2609;KG;1994;681.0;0.0;0.0
2610;KG;1995;832.0;581.0;251.0
2611;KG;1996;991.0;682.0;321.0
2612;KG;1997;1536.0;1214.0;404.0
2613;KG;1998;830.0;565.0;265.0
2614;KG;1999;1642.0;1117.0;525.0
2615;KG;2000;1296.0;777.0;480.0
2616;KG;2001;0.0;937.0;544.0
2617;KG;2002;1587.0;946.0;598.0
2618;KG;2003;1643.0;1006.0;646.0
2619;KG;2004;1761.0;1057.0;704.0
2620;KG;2005;1972.0;1164.0;808.0
2621;KG;2006;1833.0;1120.0;723.0
2622;KG;2007;1720.0;1017.0;729.0
2623;KG;2008;1712.0;1005.0;707.0
2624;KH;1980;;0.0;0.0
2625;KH;1981;;0.0;0.0
2626;KH;1982;;0.0;0.0
2627;KH;1983;;0.0;0.0
2628;KH;1984;;0.0;0.0
2629;KH;1985;;0.0;0.0
2630;KH;1986;;0.0;0.0
2631;KH;1987;;0.0;0.0
2632;KH;1988;;0.0;0.0
2633;KH;1989;;0.0;0.0
2634;KH;1990;;0.0;0.0
2635;KH;1991;;0.0;0.0
2636;KH;1992;;0.0;0.0
2637;KH;1993;;0.0;0.0
2638;KH;1994;11058.0;0.0;0.0
2639;KH;1995;11101.0;6222.0;6263.0
2640;KH;1996;12065.0;6115.0;5950.0
2641;KH;1997;12686.0;0.0;0.0
2642;KH;1998;13865.0;7027.0;6822.0
2643;KH;1999;15744.0;8001.0;7743.0
2644;KH;2000;14822.0;7373.0;7450.0
2645;KH;2001;14361.0;7378.0;6983.0
2646;KH;2002;17258.0;9105.0;8153.0
2647;KH;2003;18923.0;9603.0;9320.0
2648;KH;2004;18978.0;9852.0;9126.0
2649;KH;2005;21001.0;10710.0;10291.0
2650;KH;2006;19294.0;9788.0;9506.0
2651;KH;2007;19421.0;10156.0;9265.0
2652;KH;2008;19860.0;10125.0;9735.0
2653;KI;1980;;0.0;0.0
2654;KI;1981;;0.0;0.0
2655;KI;1982;;0.0;0.0
2656;KI;1983;;0.0;0.0
2657;KI;1984;;0.0;0.0
2658;KI;1985;;0.0;0.0
2659;KI;1986;;0.0;0.0
2660;KI;1987;;0.0;0.0
2661;KI;1988;;0.0;0.0
2662;KI;1989;;0.0;0.0
2663;KI;1990;;0.0;0.0
2664;KI;1991;;0.0;0.0
2665;KI;1992;;0.0;0.0
2666;KI;1993;99.0;0.0;0.0
2667;KI;1994;184.0;0.0;0.0
2668;KI;1995;;0.0;0.0
2669;KI;1996;144.0;13.0;16.0
2670;KI;1997;50.0;10.0;7.0
2671;KI;1998;52.0;25.0;24.0
2672;KI;1999;59.0;25.0;34.0
2673;KI;2000;54.0;30.0;24.0
2674;KI;2001;64.0;35.0;29.0
2675;KI;2002;82.0;38.0;44.0
2676;KI;2003;99.0;44.0;55.0
2677;KI;2004;142.0;69.0;73.0
2678;KI;2005;124.0;67.0;57.0
2679;KI;2006;129.0;83.0;42.0
2680;KI;2007;103.0;53.0;50.0
2681;KI;2008;147.0;73.0;74.0
2682;KM;1988;;0.0;0.0
2683;KM;1989;;0.0;0.0
2684;KM;1990;;0.0;0.0
2685;KM;1991;;0.0;0.0
2686;KM;1992;;0.0;0.0
2687;KM;1993;;0.0;0.0
2688;KM;1994;;0.0;0.0
2689;KM;1995;103.0;59.0;44.0
2690;KM;1996;107.0;68.0;43.0
2691;KM;1997;100.0;0.0;0.0
2692;KM;1998;99.0;55.0;37.0
2693;KM;1999;112.0;0.0;0.0
2694;KM;2000;87.0;55.0;32.0
2695;KM;2001;92.0;55.0;37.0
2696;KM;2002;72.0;37.0;35.0
2697;KM;2003;48.0;32.0;16.0
2698;KM;2004;63.0;0.0;0.0
2699;KM;2005;79.0;37.0;42.0
2700;KM;2006;67.0;37.0;30.0
2701;KM;2007;;0.0;0.0
2702;KM;2008;77.0;47.0;30.0
2703;KN;1980;;0.0;0.0
2704;KN;1981;;0.0;0.0
2705;KN;1982;;0.0;0.0
2706;KN;1983;;0.0;0.0
2707;KN;1984;;0.0;0.0
2708;KN;1985;;0.0;0.0
2709;KN;1986;;0.0;0.0
2710;KN;1987;;0.0;0.0
2711;KN;1988;;0.0;0.0
2712;KN;1989;;0.0;0.0
2713;KN;1990;;0.0;0.0
2714;KN;1991;;0.0;0.0
2715;KN;1992;;0.0;0.0
2716;KN;1993;2.0;0.0;0.0
2717;KN;1994;2.0;0.0;0.0
2718;KN;1995;4.0;0.0;0.0
2719;KN;1996;2.0;2.0;0.0
2720;KN;1997;;0.0;0.0
2721;KN;1998;4.0;3.0;0.0
2722;KN;1999;2.0;0.0;0.0
2723;KN;2000;0.0;0.0;0.0
2724;KN;2001;0.0;0.0;2.0
2725;KN;2002;1.0;0.0;1.0
2726;KN;2003;;0.0;0.0
2727;KN;2004;0.0;0.0;0.0
2728;KN;2005;0.0;0.0;0.0
2729;KN;2006;1.0;1.0;0.0
2730;KN;2007;4.0;3.0;1.0
2731;KN;2008;5.0;3.0;2.0
2732;KP;1988;;0.0;0.0
2733;KP;1996;;0.0;0.0
2734;KP;1997;3980.0;2740.0;1240.0
2735;KP;1998;403.0;183.0;119.0
2736;KP;1999;5073.0;1622.0;1051.0
2737;KP;2000;16440.0;9993.0;6447.0
2738;KP;2001;14429.0;9120.0;5308.0
2739;KP;2002;18576.0;11107.0;7469.0
2740;KP;2003;17392.0;10712.0;6680.0
2741;KP;2004;18479.0;11791.0;6688.0
2742;KP;2005;17796.0;10396.0;7420.0
2743;KP;2006;18435.0;11638.0;6797.0
2744;KP;2007;23575.0;14363.0;9212.0
2745;KP;2008;28026.0;18005.0;10021.0
2746;KR;1980;;0.0;0.0
2747;KR;1981;;0.0;0.0
2748;KR;1982;;0.0;0.0
2749;KR;1983;;0.0;0.0
2750;KR;1984;;0.0;0.0
2751;KR;1985;;0.0;0.0
2752;KR;1986;;0.0;0.0
2753;KR;1987;;0.0;0.0
2754;KR;1988;;0.0;0.0
2755;KR;1989;;0.0;0.0
2756;KR;1990;;0.0;0.0
2757;KR;1991;;0.0;0.0
2758;KR;1992;;0.0;0.0
2759;KR;1993;16630.0;0.0;0.0
2760;KR;1994;13266.0;0.0;0.0
2761;KR;1995;11754.0;7935.0;3819.0
2762;KR;1996;11420.0;7675.0;3745.0
2763;KR;1997;9957.0;6606.0;3351.0
2764;KR;1998;10359.0;6851.0;3508.0
2765;KR;1999;9559.0;6265.0;3294.0
2766;KR;2000;8216.0;5398.0;2818.0
2767;KR;2001;11805.0;7556.0;4249.0
2768;KR;2002;11345.0;7217.0;4128.0
2769;KR;2003;10976.0;6898.0;4078.0
2770;KR;2004;11471.0;7227.0;4244.0
2771;KR;2005;11638.0;7216.0;4422.0
2772;KR;2006;11513.0;7062.0;4451.0
2773;KR;2007;10927.0;6600.0;4327.0
2774;KR;2008;11048.0;6677.0;4371.0
2775;KW;1980;;0.0;0.0
2776;KW;1981;;0.0;0.0
2777;KW;1982;;0.0;0.0
2778;KW;1983;;0.0;0.0
2779;KW;1984;;0.0;0.0
2780;KW;1985;;0.0;0.0
2781;KW;1986;;0.0;0.0
2782;KW;1987;;0.0;0.0
2783;KW;1988;;0.0;0.0
2784;KW;1989;;0.0;0.0
2785;KW;1990;;0.0;0.0
2786;KW;1991;;0.0;0.0
2787;KW;1992;;0.0;0.0
2788;KW;1993;148.0;0.0;0.0
2789;KW;1994;155.0;0.0;0.0
2790;KW;1995;175.0;124.0;51.0
2791;KW;1996;153.0;107.0;46.0
2792;KW;1997;201.0;134.0;67.0
2793;KW;1998;185.0;134.0;51.0
2794;KW;1999;169.0;118.0;51.0
2795;KW;2000;180.0;123.0;57.0
2796;KW;2001;174.0;105.0;69.0
2797;KW;2002;206.0;131.0;75.0
2798;KW;2003;201.0;129.0;72.0
2799;KW;2004;247.0;159.0;89.0
2800;KW;2005;187.0;123.0;64.0
2801;KW;2006;284.0;186.0;98.0
